A0,A2,A4,A5
36171,交通行政许可申请许可决定书,"江苏昆山开发区兴昆石化有限公司:你(单位)于2021-07-22 10:20:05向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 10:25:00至2021-07-26 10:20:00时间内作业。",交通 运输
35988,交通行政许可申请许可决定书,"张家港保税港区港务有限公司:你(单位)于2021-07-22 15:10:57向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 18:00:00至2021-07-24 18:00:00时间内作业。",交通 运输
35989,交通行政许可申请许可决定书,"南京港龙潭集装箱有限公司:你(单位)于2021-07-22 14:07:29向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 18:00:00至2021-07-23 19:00:00时间内作业。",交通 运输
36137,关于车辆许可决定书,道路运输车辆道运证配发,交通 运输
35985,交通行政许可申请许可决定书,"连云港新东方国际货柜码头有限公司:你(单位)于2021-07-21 17:05:13向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-25 18:00:00至2021-07-26 18:00:00时间内作业。",港口
35986,交通行政许可申请许可决定书,"无锡市锡山交通石化有限公司:你(单位)于2021-07-22 15:44:21向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 16:29:00至2021-07-23 19:50:00时间内作业。",交通 运输
35987,交通行政许可申请许可决定书,"张家港孚宝仓储有限公司:你(单位)于2021-07-22 14:30:05向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 15:00:00至2021-07-25 10:00:00时间内作业。",交通 运输
36142,关于车辆许可决定书,道路运输车辆道运证配发,交通 运输
36149,关于车辆许可决定书,道路运输车辆道运证配发,交通 运输
36150,关于车辆许可决定书,道路运输车辆道运证配发,交通 运输
36151,关于车辆许可决定书,道路运输车辆道运证配发,交通 运输
36146,关于车辆许可决定书,道路运输车辆道运证配发,交通 运输
36147,关于车辆许可决定书,道路运输车辆道运证配发,交通 运输
36148,关于车辆许可决定书,道路运输车辆道运证配发,交通 运输
36175,交通行政许可申请许可决定书,"南京港龙潭集装箱有限公司:你(单位)于2021-07-22 09:14:52向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-24 19:00:00至2021-07-25 11:00:00时间内作业。",交通 运输
36196,交通行政许可申请许可决定书,"江苏中燃油品储运有限公司:你(单位)于2021-07-22 08:20:23向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 09:00:00至2021-07-23 12:00:00时间内作业。",交通 运输
36197,交通行政许可申请许可决定书,"江苏梅兰化工有限公司:你(单位)于2021-07-22 08:06:38向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 08:30:45至2021-07-23 14:30:00时间内作业。",交通 运输
36198,交通行政许可申请许可决定书,"连云港新东方集装箱码头有限公司:你(单位)于2021-07-22 10:04:25向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-24 00:00:00至2021-07-25 00:00:00时间内作业。",港口
36193,交通行政许可申请许可决定书,"镇江市港龙石化港务有限责任公司:你(单位)于2021-07-22 09:42:03向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 09:45:00至2021-07-23 13:00:00时间内作业。",交通 运输
36194,交通行政许可申请许可决定书,"常熟宏川石化仓储有限公司:你(单位)于2021-07-22 09:29:04向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 12:00:00至2021-07-23 21:00:00时间内作业。",交通 运输
36195,交通行政许可申请许可决定书,"南京港股份有限公司仪征分公司:你(单位)于2021-07-22 10:45:45向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 18:00:00至2021-07-23 23:00:00时间内作业。",交通 运输
36199,交通行政许可申请许可决定书,"连云港新荣泰码头有限公司:你(单位)于2021-07-22 12:26:49向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 12:30:00至2021-07-31 20:00:00时间内作业。",港口
36231,准予行政许可决定书,社会团体修改章程核准,民政
36380,关于车辆许可决定书,更新,交通 运输
36381,关于车辆许可决定书,更新,交通 运输
36209,建设工程规划许可证,建筑面积39448.15平方米,行政 审批
36210,建设工程规划许可证,建筑面积72255.54平方米,行政 审批
36228,户外广告设置证,户外广告,人民政府
36192,交通行政许可申请许可决定书,"江苏海企港务有限公司:你(单位)于2021-07-22 08:53:54向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 18:00:00至2021-07-24 23:00:00时间内作业。",交通 运输
36189,交通行政许可申请许可决定书,"张家港保税港区港务有限公司:你(单位)于2021-07-22 15:16:22向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-24 00:00:00至2021-07-27 00:00:00时间内作业。",交通 运输
